Taxa	081A	082A	083A	084A	085A	086A	091A	093A	094A	098A	099A	100A	101A	107A	108A	109A	10A	116A	118A	119A	11A	120A	13A	15A	18A	1A	20A	21A	24A	25A	28A	29A	31A	34A	35A	37A	39A	3A	6A	7A
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Filimonas|s__Filimonas lacunae	179	1	4	55	0	2	2	1	0	104	0	45	3	30	153	47	20	6	4	5	150	108	20	46	25	30	18	197	11	62	24	92	8	54	12	44	69	12	101	14
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Flavihumibacter	16	30	6	55	2	4	7	4	0	82	4	70	7	36	106	85	32	3	1	16	35	77	106	29	55	16	11	21	13	73	15	7	17	49	19	17	63	26	56	27
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Flavihumibacter|s__Flavihumibacter fluvii	8	1	2	35	2	2	2	1	0	53	2	66	4	35	52	81	28	0	1	1	22	27	102	15	41	5	7	8	4	4	6	6	11	47	3	3	59	10	5	26
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Flavihumibacter|s__Flavihumibacter rivuli	8	29	4	20	0	2	5	3	0	29	2	4	3	1	54	4	4	3	0	15	13	50	4	14	14	11	4	13	9	69	9	1	6	2	16	13	4	16	51	1
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Flavisolibacter	6	7	11	43	0	7	3	13	4	80	0	54	3	48	92	110	50	6	4	18	86	67	111	108	56	35	4	40	21	66	35	68	31	62	103	37	99	22	40	46
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Flavisolibacter|s__Flavisolibacter ginsenosidimutans	3	4	2	31	0	5	2	3	0	49	0	50	0	45	53	107	47	5	2	4	76	20	98	21	45	21	3	7	9	3	6	3	19	51	2	24	88	7	1	38
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Flavisolibacter|s__Flavisolibacter tropicus	3	3	9	12	0	2	1	10	4	31	0	4	3	3	39	3	3	1	2	12	10	46	13	87	11	14	1	33	12	63	29	65	12	11	101	13	11	15	39	8
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Lacibacter	11	7	1	6	3	8	4	3	24	7	4	3	8	0	18	6	11	6	1	5	1	14	94	48	24	15	7	43	4	16	4	41	2	4	4	20	12	9	8	6
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Lacibacter|s__Lacibacter sediminis	11	7	1	6	3	8	4	3	24	7	4	3	8	0	18	6	11	6	1	5	1	14	94	48	24	15	7	43	4	16	4	41	2	4	4	20	12	9	8	6
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Longitalea	40	10	6	13	0	1	1	5	1	37	0	16	1	7	40	15	7	1	0	1	26	16	15	37	16	15	2	51	6	22	27	32	1	24	9	19	16	5	14	6
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Longitalea|s__Longitalea sp. SCSIO 12813	40	10	6	13	0	1	1	5	1	37	0	16	1	7	40	15	7	1	0	1	26	16	15	37	16	15	2	51	6	22	27	32	1	24	9	19	16	5	14	6
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Niabella	15	44	22	46	0	15	7	21	6	77	7	18	10	31	59	93	35	8	2	32	50	87	25	52	54	31	23	13	19	30	36	42	29	33	45	20	19	16	43	51
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Niabella|s__Niabella ginsenosidivorans	9	39	20	31	0	10	2	18	6	56	2	12	4	23	28	82	20	6	1	27	42	42	24	29	36	14	19	8	13	9	26	29	23	10	42	16	13	11	16	32
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Niabella|s__Niabella soli	6	5	2	15	0	5	5	3	0	21	5	6	6	8	31	11	15	2	1	5	8	45	1	23	18	17	4	5	6	21	10	13	6	23	3	4	6	5	27	18
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Niastella	18	19	5	55	6	0	5	0	3	108	33	45	15	55	109	83	70	7	0	23	52	74	142	280	70	13	10	30	18	89	7	166	26	52	6	39	84	31	75	31
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Niastella|s__Niastella koreensis	18	19	5	55	6	0	5	0	3	108	33	45	15	55	109	83	70	7	0	23	52	74	142	280	70	13	10	30	18	89	7	166	26	52	6	39	84	31	75	31
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Panacibacter	10	9	2	32	4	4	1	17	8	47	3	26	9	42	6	100	16	4	2	11	18	38	58	26	39	13	18	20	12	26	12	5	14	49	12	5	73	5	44	36
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Panacibacter|s__Panacibacter ginsenosidivorans	10	9	2	32	4	4	1	17	8	47	3	26	9	42	6	100	16	4	2	11	18	38	58	26	39	13	18	20	12	26	12	5	14	49	12	5	73	5	44	36
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Paraflavitalea	23	16	26	41	3	6	11	11	4	183	0	63	16	72	195	211	52	14	8	13	97	80	84	50	66	17	17	11	39	93	25	11	28	108	20	40	54	29	70	59
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Paraflavitalea|s__Paraflavitalea soli	9	13	23	29	2	4	11	10	2	161	0	38	10	65	166	198	31	6	3	9	53	75	80	41	57	9	13	8	25	67	10	7	24	105	9	13	48	12	55	56
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Paraflavitalea|s__Paraflavitalea speifideiaquila	14	3	3	12	1	2	0	0	1	22	0	25	6	7	29	13	21	7	5	4	44	5	4	0	9	8	4	3	14	26	15	4	4	3	11	27	6	17	15	3
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Phnomibacter	21	36	6	14	0	3	8	8	0	8	0	3	6	7	14	10	8	4	0	39	18	29	6	12	12	11	3	17	17	2	2	46	16	11	12	6	0	11	8	0
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Phnomibacter|s__Phnomibacter ginsenosidimutans	21	36	6	14	0	3	8	8	0	8	0	3	6	7	14	10	8	4	0	39	18	29	6	12	12	11	3	17	17	2	2	46	16	11	12	6	0	11	8	0
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Pseudobacter	6	7	4	32	5	3	6	13	66	117	2	13	6	16	51	98	25	13	3	4	57	59	42	59	37	8	28	29	28	57	13	23	14	17	10	15	99	9	36	22
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Pseudobacter|s__Pseudobacter ginsenosidimutans	6	7	4	32	5	3	6	13	66	117	2	13	6	16	51	98	25	13	3	4	57	59	42	59	37	8	28	29	28	57	13	23	14	17	10	15	99	9	36	22
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Pseudocnuella	19	29	4	3	0	2	3	4	0	6	3	9	17	6	45	64	5	6	0	25	22	21	8	5	14	37	40	7	7	1	68	27	15	6	99	13	8	19	9	2
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Pseudocnuella|s__Pseudocnuella soli	19	29	4	3	0	2	3	4	0	6	3	9	17	6	45	64	5	6	0	25	22	21	8	5	14	37	40	7	7	1	68	27	15	6	99	13	8	19	9	2
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Sediminibacterium	4	8	1	19	1	0	1	1	3	49	0	21	0	22	25	58	19	5	1	0	7	25	12	18	28	15	3	25	4	0	1	4	9	29	3	2	36	9	1	34
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Sediminibacterium|s__Sediminibacterium sp. TEGAF015	4	8	1	19	1	0	1	1	3	49	0	21	0	22	25	58	19	5	1	0	7	25	12	18	28	15	3	25	4	0	1	4	9	29	3	2	36	9	1	34
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Thermoflavifilum	11	20	2	17	4	3	4	8	1	48	0	16	6	16	26	32	8	2	2	19	4	40	37	18	16	12	1	16	26	28	11	2	9	21	6	12	15	12	35	8
d__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Thermoflavifilum|s__Thermoflavifilum sp.	11	20	2	17	4	3	4	8	1	48	0	16	6	16	26	32	8	2	2	19	4	40	37	18	16	12	1	16	26	28	11	2	9	21	6	12	15	12	35	8
d__Bacteria|p__Bacteroidota|c__Cytophagia	3352	2087	598	2871	283	318	651	956	344	5217	279	3628	780	2974	5734	5603	3309	558	326	2394	4285	4854	5411	3432	3846	2358	1584	4410	2114	2210	2798	2715	1967	3830	2863	2368	4045	1920	2328	2262
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales	3352	2087	598	2871	283	318	651	956	344	5217	279	3628	780	2974	5734	5603	3309	558	326	2394	4285	4854	5411	3432	3846	2358	1584	4410	2114	2210	2798	2715	1967	3830	2863	2368	4045	1920	2328	2262
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Amoebophilaceae	13	13	1	18	1	0	7	5	1	34	0	21	1	18	28	42	6	4	1	14	6	21	33	63	24	24	22	13	5	2	17	25	8	24	6	11	50	10	2	19
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Amoebophilaceae|g__Candidatus Amoebophilus	9	1	0	0	1	0	3	0	0	8	0	1	0	9	3	2	4	4	0	2	4	6	0	3	2	4	0	4	0	2	4	4	1	0	4	5	6	0	0	9
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Amoebophilaceae|g__Candidatus Amoebophilus|s__Candidatus Amoebophilus asiaticus	9	1	0	0	1	0	3	0	0	8	0	1	0	9	3	2	4	4	0	2	4	6	0	3	2	4	0	4	0	2	4	4	1	0	4	5	6	0	0	9
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Amoebophilaceae|g__Cardinium	4	12	1	18	0	0	4	5	1	26	0	20	1	9	25	40	2	0	1	12	2	15	33	60	22	20	22	9	5	0	13	21	7	24	2	6	44	10	2	10
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Amoebophilaceae|g__Cardinium|s__Candidatus Cardinium hertigii	2	12	0	0	0	0	0	2	0	0	0	0	1	0	7	5	1	0	0	12	0	6	0	27	0	2	0	4	0	0	0	8	4	0	2	1	2	1	2	0
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Amoebophilaceae|g__Cardinium|s__Cardinium endosymbiont of Encarsia pergandiella	1	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	4	0	4	0	3	0	0	1	5	0	1	0	1	0	1	0	0
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Amoebophilaceae|g__Cardinium|s__Cardinium endosymbiont of Oedothorax gibbosus	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0	2	0	0	1	0	2	8	0	0	0	0	0	2	0	0
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Amoebophilaceae|g__Cardinium|s__Cardinium endosymbiont of Sogatella furcifera	1	0	1	0	0	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	10	19	1	4	0	10	0	0	0	0	3	2	6	0	0
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Bernardetiaceae	10	9	4	12	5	26	9	1	1	49	3	6	16	2	22	9	8	38	2	6	11	37	7	41	17	5	3	14	20	46	7	22	2	11	6	7	7	14	47	27
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Bernardetiaceae|g__Bernardetia	10	9	4	12	5	26	9	1	1	49	3	6	16	2	22	9	8	38	2	6	11	37	7	41	17	5	3	14	20	46	7	22	2	11	6	7	7	14	47	27
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Bernardetiaceae|g__Bernardetia|s__Bernardetia litoralis	10	9	4	12	5	26	9	1	1	49	3	6	16	2	22	9	8	38	2	6	11	37	7	41	17	5	3	14	20	46	7	22	2	11	6	7	7	14	47	27
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Catalimonadaceae	25	55	6	68	6	8	13	7	3	146	7	43	6	75	102	120	76	11	20	34	53	93	127	32	84	29	66	35	23	38	34	31	29	50	111	49	75	30	41	53
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Catalimonadaceae|g__Catalinimonas	4	19	2	33	3	6	1	5	1	70	7	31	1	43	68	107	44	9	8	7	13	41	67	15	52	15	50	12	15	5	13	10	18	46	50	16	70	12	3	37
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Catalimonadaceae|g__Catalinimonas|s__Catalinimonas niigatensis	4	19	2	33	3	6	1	5	1	70	7	31	1	43	68	107	44	9	8	7	13	41	67	15	52	15	50	12	15	5	13	10	18	46	50	16	70	12	3	37
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Catalimonadaceae|g__Porifericola	10	10	0	13	3	2	3	0	1	46	0	1	5	10	24	3	10	1	1	2	7	20	54	10	8	7	14	7	2	32	15	7	1	0	50	4	5	6	26	14
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Catalimonadaceae|g__Porifericola|s__Porifericola rhodea	10	10	0	13	3	2	3	0	1	46	0	1	5	10	24	3	10	1	1	2	7	20	54	10	8	7	14	7	2	32	15	7	1	0	50	4	5	6	26	14
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Catalimonadaceae|g__Tunicatimonas	11	26	4	17	0	0	9	2	1	30	0	10	0	22	10	10	22	1	11	24	33	32	6	7	24	4	2	13	6	1	6	9	8	3	11	29	0	12	12	2
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Catalimonadaceae|g__Tunicatimonas|s__Tunicatimonas pelagia	11	26	4	17	0	0	9	2	1	30	0	10	0	22	10	10	22	1	11	24	33	32	6	7	24	4	2	13	6	1	6	9	8	3	11	29	0	12	12	2
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae	246	344	58	358	48	68	86	200	43	546	33	447	67	279	505	616	290	105	106	242	457	555	620	368	415	278	268	238	169	337	247	231	232	585	496	174	662	197	381	279
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Algoriphagus	116	137	24	126	27	45	29	168	14	155	9	187	30	48	142	213	78	32	39	127	146	242	228	82	105	109	114	114	65	99	93	76	85	175	275	79	179	66	213	103
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Algoriphagus|s__Algoriphagus machipongonensis	14	49	1	28	0	8	5	0	0	22	4	44	17	6	44	46	5	3	6	42	24	62	7	5	22	11	11	6	8	25	3	11	21	37	6	16	49	8	33	21
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Algoriphagus|s__Algoriphagus sanaruensis	19	1	9	5	0	2	5	1	1	7	0	1	3	0	9	5	3	0	3	3	8	9	3	3	6	8	2	12	12	6	19	10	2	13	15	7	4	9	8	5
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Algoriphagus|s__Algoriphagus sp. NBT04N3	11	28	3	14	0	1	1	0	0	18	3	0	4	0	4	5	2	1	1	26	63	23	5	11	7	25	40	23	7	12	38	22	17	5	78	23	1	8	19	4
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Algoriphagus|s__Algoriphagus sp. NG3	48	1	2	1	11	0	5	19	5	8	1	19	2	3	4	2	7	2	0	4	29	2	86	22	9	29	1	63	5	1	17	8	2	1	77	21	23	15	1	5
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Algoriphagus|s__Algoriphagus sp. TR-M5	1	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Algoriphagus|s__Algoriphagus sp. TR-M9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Algoriphagus|s__Algoriphagus sp. Y33	5	34	5	46	15	30	11	131	6	66	0	87	4	37	33	102	45	24	24	19	13	89	108	16	45	11	49	8	28	10	3	9	31	92	13	3	41	13	116	59
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Aquiflexum	9	9	1	13	2	0	17	2	2	29	0	2	3	1	24	2	22	15	6	5	15	25	5	29	6	6	11	7	28	8	4	3	3	3	3	5	2	12	22	2
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Aquiflexum|s__Aquiflexum balticum	9	9	1	13	2	0	17	2	2	29	0	2	3	1	24	2	22	15	6	5	15	25	5	29	6	6	11	7	28	8	4	3	3	3	3	5	2	12	22	2
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Belliella	11	0	0	10	1	9	1	0	1	2	4	3	7	2	7	1	8	0	0	0	2	2	3	32	1	0	3	5	0	4	4	31	3	3	4	6	3	7	0	13
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Belliella|s__Belliella baltica	11	0	0	10	1	9	1	0	1	2	4	3	7	2	7	1	8	0	0	0	2	2	3	32	1	0	3	5	0	4	4	31	3	3	4	6	3	7	0	13
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Cyclobacterium	6	26	2	12	2	8	6	12	17	26	2	23	3	5	29	42	23	5	4	14	10	24	39	41	30	3	6	6	8	37	17	14	18	25	6	7	10	16	21	5
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Cyclobacterium|s__Cyclobacterium amurskyense	3	24	2	8	1	6	3	11	17	5	2	20	0	5	3	39	16	3	2	10	4	19	12	35	21	3	5	1	5	2	7	13	15	21	4	2	5	10	5	2
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Cyclobacterium|s__Cyclobacterium marinum	3	2	0	4	1	2	3	1	0	21	0	1	3	0	26	3	7	2	2	4	6	5	27	6	9	0	1	5	3	35	4	1	3	4	2	5	5	6	16	3
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Echinicola	87	148	31	173	14	5	32	18	9	303	17	208	19	206	268	304	151	53	48	88	259	225	285	169	244	158	130	97	58	154	119	107	112	336	202	69	430	79	99	137
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Echinicola|s__Echinicola marina	11	51	7	54	6	0	8	1	1	57	1	82	3	90	71	120	40	17	7	15	26	62	108	30	48	13	14	7	12	20	12	9	39	114	6	11	133	22	8	29
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Echinicola|s__Echinicola rosea	47	2	0	2	0	2	1	2	1	10	4	4	2	4	43	10	7	3	33	2	32	2	12	25	18	5	5	54	3	2	26	17	19	0	12	4	2	22	3	1
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Echinicola|s__Echinicola soli	3	3	0	61	0	3	5	5	5	77	0	56	4	44	23	26	5	11	2	3	36	17	71	32	91	24	60	6	6	59	13	32	5	64	97	9	70	6	20	25
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Echinicola|s__Echinicola sp. 20G	10	55	7	8	2	0	7	8	2	59	9	12	0	14	63	73	11	11	5	25	31	54	25	13	36	15	6	19	14	36	3	1	11	69	6	0	64	5	35	18
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Echinicola|s__Echinicola strongylocentroti	9	23	7	13	0	0	1	1	0	22	1	21	7	20	22	7	15	3	0	12	61	31	13	11	22	85	29	3	8	3	46	27	11	36	75	20	39	10	10	26
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Echinicola|s__Echinicola vietnamensis	5	11	6	17	3	0	9	1	0	40	2	11	3	19	20	26	44	7	0	30	69	37	1	39	14	13	15	4	13	12	16	20	15	16	4	22	83	13	17	19
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Mongoliitalea	13	17	0	23	2	1	1	0	0	21	1	24	5	15	34	53	8	0	9	7	23	31	60	14	24	0	4	6	9	17	9	0	9	42	5	2	38	11	24	18
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Mongoliitalea|s__Mongoliitalea daihaiensis	13	17	0	23	2	1	1	0	0	21	1	24	5	15	34	53	8	0	9	7	23	31	60	14	24	0	4	6	9	17	9	0	9	42	5	2	38	11	24	18
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae	419	230	94	553	29	35	87	144	111	1029	56	617	87	691	825	1025	526	86	44	303	534	752	827	517	708	269	249	585	384	326	413	405	230	545	500	243	593	212	390	417
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Aquirufa	26	47	13	66	2	7	5	19	18	120	16	42	8	63	135	88	25	5	3	43	62	96	24	96	64	17	24	37	27	106	36	43	25	59	15	20	93	12	123	35
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Aquirufa|s__Aquirufa antheringensis	10	3	0	9	0	0	2	3	1	22	0	7	2	0	37	0	1	2	0	0	3	12	0	31	2	5	7	8	4	25	3	8	1	1	3	2	3	0	23	0
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Aquirufa|s__Aquirufa lenticrescens	5	3	9	4	1	0	0	1	0	5	1	0	0	9	6	18	6	0	1	0	45	10	0	2	4	3	6	2	3	7	6	0	3	8	5	15	29	1	14	2
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Aquirufa|s__Aquirufa nivalisilvae	7	34	0	50	1	6	3	1	12	85	8	32	1	52	62	65	16	2	2	31	14	59	16	47	49	6	11	19	11	71	23	18	18	48	7	3	54	10	81	32
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Cytophaga	30	4	5	20	0	2	1	0	7	42	3	28	4	24	50	53	30	3	1	0	30	21	90	27	36	5	19	48	14	36	17	34	4	32	28	6	42	3	15	16
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Cytophaga|s__Cytophaga hutchinsonii	30	4	5	20	0	2	1	0	7	42	3	28	4	24	50	53	30	3	1	0	30	21	90	27	36	5	19	48	14	36	17	34	4	32	28	6	42	3	15	16
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Rhodocytophaga	19	33	5	33	14	0	32	3	0	115	2	19	3	61	75	7	61	4	14	20	21	40	21	30	76	7	5	54	27	4	12	28	26	19	10	4	102	7	30	47
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Rhodocytophaga|s__Rhodocytophaga rosea	19	33	5	33	14	0	32	3	0	115	2	19	3	61	75	7	61	4	14	20	21	40	21	30	76	7	5	54	27	4	12	28	26	19	10	4	102	7	30	47
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Spirosoma	301	92	58	346	9	23	41	100	81	571	25	472	56	436	402	725	263	64	24	157	348	474	564	308	425	205	176	315	230	132	293	270	141	308	374	184	263	152	185	276
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Spirosoma|s__Spirosoma aerolatum	14	1	4	33	2	0	5	6	1	75	0	54	5	69	38	5	20	3	1	14	15	67	8	3	39	20	2	23	10	7	19	17	5	3	4	19	1	17	5	47
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Spirosoma|s__Spirosoma aureum	11	10	1	19	1	1	5	14	1	62	0	3	2	28	4	8	10	2	3	9	5	26	5	9	14	1	5	8	9	21	11	9	5	17	4	4	6	3	22	23
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Spirosoma|s__Spirosoma endbachense	5	7	0	18	1	2	1	5	1	4	2	14	8	28	14	37	5	3	3	3	7	2	34	13	16	18	5	3	4	0	9	14	5	9	33	8	3	10	3	18
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Spirosoma|s__Spirosoma foliorum	9	8	1	7	0	2	0	1	1	14	1	8	7	1	10	11	11	3	1	3	10	13	82	4	11	13	7	3	2	6	6	10	6	2	2	3	9	8	6	4
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Spirosoma|s__Spirosoma montaniterrae	1	2	2	26	1	0	1	0	2	75	6	52	10	45	30	85	22	3	0	6	6	24	18	26	40	7	23	7	13	6	19	12	8	46	56	34	4	6	2	39
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Spirosoma|s__Spirosoma oryzicola	3	10	1	26	1	0	1	5	4	57	0	32	0	21	36	57	27	2	2	7	8	51	24	14	11	23	18	15	19	41	61	32	4	4	5	20	18	10	26	9
d__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Spirosoma|s__Spirosoma pollinicola	6	2	0	27	0	0	1	17	0	42	1	45	4	22	35	52	34	4	0	1	14	26	57	58	40	10	7	0	9	5	14	37	21	53	30	8	47	18	14	16
