"","V1","V2","V3","V4","V5","V6","V7","V8","num_hash","freq_hash"
"12076",1473,"|","Virgibacillus pantothenticus","|","","|","scientific name","|",158246,9.94133925643678e-06
"12077",2975667,"|","Streptomyces sp. NBC_00147","|","","|","scientific name","|",158187,9.93763275506468e-06
"12078",1664860,"|","Pseudomonas amygdali pv. loropetali","|","","|","scientific name","|",158095,9.93185312580648e-06
"12079",527019,"|","Bacillus thuringiensis IBL 200","|","","|","scientific name","|",158054,9.92927742146316e-06
"12080",596153,"|","Alicycliphilus denitrificans BC","|","","|","scientific name","|",158030,9.92776969209145e-06
"12081",2975441,"|","Sphaerotilaceae","|","","|","scientific name","|",158000,9.92588503037682e-06
"12082",1612552,"|","Actinoalloteichus fjordicus","|","","|","scientific name","|",157927,9.92129902020456e-06
"12083",1911587,"|","Virgibacillus sp. 6R","|","","|","scientific name","|",157803,9.91350908511743e-06
"12084",1064535,"|","Megasphaera elsdenii DSM 20460","|","","|","scientific name","|",157793,9.91288086454589e-06
"12085",3230980,"|","Candidatus Pelagibacter sp. Uisw_094","|","","|","scientific name","|",157780,9.91206417780288e-06
"12086",658643,"|","Pseudomonas sp. R4-35-07","|","","|","scientific name","|",157747,9.90999104991679e-06
"12087",638847,"|","Pyramidobacter","|","","|","scientific name","|",157703,9.907226879402e-06
"12088",3152302,"|","Enterobacter cloacae complex sp. Mu1197","|","","|","scientific name","|",157573,9.89906001197195e-06
"12089",714995,"|","Novacetimonas hansenii ATCC 23769","|","","|","scientific name","|",157558,9.89811768111463e-06
"12090",2565559,"|","Stenotrophomonas sp. PAMC25021","|","","|","scientific name","|",157526,9.89610737528569e-06
"12091",3115151,"|","Akkermansia sp. AE01SA01","|","","|","scientific name","|",157218,9.87675818168217e-06
"12092",1346614,"|","Serratia liquefaciens ATCC 27592","|","","|","scientific name","|",157121,9.87066444213821e-06
"12093",249265,"|","Lactobacillus delbrueckii subsp. indicus","|","","|","scientific name","|",156935,9.85897953950751e-06
"12094",2782629,"|","Bradyrhizobium sp. 155","|","","|","scientific name","|",156918,9.85791156453589e-06
"12095",1224146,"|","Dickeya zeae NCPPB 3531","|","","|","scientific name","|",156903,9.85696923367857e-06
"12096",3039421,"|","Streptomyces sp. B21-104","|","","|","scientific name","|",156772,9.84873954419136e-06
"12097",2975791,"|","Streptomyces sp. NBC_00624","|","","|","scientific name","|",156748,9.84723181481966e-06
"12098",3161567,"|","Xanthomonas sp. WHRI 6108","|","","|","scientific name","|",156689,9.84352531344756e-06
"12099",3071082,"|","Pseudoalteromonas sp. HL-AS2","|","","|","scientific name","|",156461,9.82920188441638e-06
"12100",2801033,"|","Streptomyces sp. CA-256286","|","","|","scientific name","|",156429,9.82719157858745e-06
"12101",2487928,"|","Paenibacillus sp. M-152","|","","|","scientific name","|",156244,9.8155694980139e-06
"12102",2899657,"|","Pseudomonas sp. Nvir","|","","|","scientific name","|",156142,9.80916164818417e-06
"12103",2743582,"|","Peptacetobacter","|","","|","scientific name","|",156118,9.80765391881246e-06
"12104",2996862,"|","Acinetobacter sp. YWS30-1","|","","|","scientific name","|",156087,9.80570643504068e-06
"12105",2819619,"|","Streptococcus toyakuensis","|","","|","scientific name","|",156061,9.80407306155467e-06
"12106",1737359,"|","Gordonia sp. 1D","|","","|","scientific name","|",156056,9.8037589512689e-06
"12107",86040,"|","Xanthomonas citri pv. malvacearum","|","","|","scientific name","|",156028,9.80199993366858e-06
"12108",2834819,"|","Klebsiella sp. A52","|","","|","scientific name","|",155969,9.79829343229647e-06
"12109",2938232,"|","Methylorubrum sp. GM97","|","","|","scientific name","|",155916,9.7949638632673e-06
"12110",621456,"|","Sphingomonas melonis TY","|","","|","scientific name","|",155836,9.78993809869495e-06
"12111",2975665,"|","Streptomyces sp. NBC_00144","|","","|","scientific name","|",155756,9.78491233412261e-06
"12112",2866628,"|","Diaphorobacter sp. MNS-0","|","","|","scientific name","|",155723,9.78283920623652e-06
"12113",2903754,"|","Streptomyces sp. NBC_01136","|","","|","scientific name","|",155702,9.78151994303628e-06
"12114",2081477,"|","Xanthomonas sp. MLO165","|","","|","scientific name","|",155390,9.76191946120414e-06
"12115",3234143,"|","Pseudomonas sp. WC2401","|","","|","scientific name","|",155306,9.75664240840318e-06
"12116",2040586,"|","Stenotrophomonas sp. Pemsol","|","","|","scientific name","|",155300,9.75626547606026e-06
"12117",208389,"|","Bradyrhizobium sp. vgs-9","|","","|","scientific name","|",155289,9.75557443343156e-06
"12118",2769351,"|","Brucella sp. 6810","|","","|","scientific name","|",155149,9.74677934542996e-06
"12119",3235108,"|","Pseudomonas sp. B16120","|","","|","scientific name","|",155032,9.73942916474291e-06
"12120",2871487,"|","Streptomyces sp. A144","|","","|","scientific name","|",154950,9.73427775605626e-06
"12121",925775,"|","Xanthomonas vesicatoria ATCC 35937","|","","|","scientific name","|",154850,9.72799555034083e-06
"12122",1357289,"|","Pseudomonas syringae USA011","|","","|","scientific name","|",154763,9.72253003136841e-06
"12123",436717,"|","Acinetobacter oleivorans DR1","|","","|","scientific name","|",154749,9.72165052256825e-06
"12124",1031752,"|","Campylobacter hyointestinalis subsp. lawsonii CCUG 27631","|","","|","scientific name","|",154748,9.72158770051109e-06
"12125",2953809,"|","Alcaligenes sp. 1735tsa3","|","","|","scientific name","|",154528,9.70776684793715e-06
"12126",2831893,"|","Serratia sp. JSRIV001","|","","|","scientific name","|",154508,9.70651040679407e-06
"12127",3016636,"|","Diaphorobacter sp. ED-3","|","","|","scientific name","|",154451,9.70292954953627e-06
"12128",2184581,"|","Arthrobacter sp. AQ5-05","|","","|","scientific name","|",154415,9.70066795547872e-06
"12129",1705353,"|","Aurantimicrobium","|","","|","scientific name","|",154318,9.69457421593475e-06
"12130",147375,"|","Paenibacillus larvae subsp. larvae","|","","|","scientific name","|",154204,9.68741250141916e-06
"12131",1124626,"|","Mycobacterium ulcerans subsp. shinshuense","|","","|","scientific name","|",154164,9.68489961913299e-06
"12132",2883238,"|","Wolbachia endosymbiont of Chironomus riparius","|","","|","scientific name","|",153938,9.67070183421612e-06
"12133",2975692,"|","Streptomyces sp. NBC_00257","|","","|","scientific name","|",153839,9.66448245055785e-06
"12134",637389,"|","Acidithiobacillus caldus ATCC 51756","|","","|","scientific name","|",153752,9.65901693158543e-06
"12135",3108484,"|","Streptomyces sp. SS162","|","","|","scientific name","|",153716,9.65675533752787e-06
"12136",657318,"|","Agathobacter rectalis DSM 17629","|","","|","scientific name","|",153664,9.65348859055585e-06
"12137",2382163,"|","Streptococcus koreensis","|","","|","scientific name","|",153645,9.65229497146992e-06
"12138",1223569,"|","Dickeya chrysanthemi NCPPB 402","|","","|","scientific name","|",153576,9.64796024952627e-06
"12139",125593,"|","Wolbachia endosymbiont of Trichogramma pretiosum","|","","|","scientific name","|",153531,9.64513325695433e-06
"12140",1224149,"|","Dickeya dadantii NCPPB 3537","|","","|","scientific name","|",153501,9.6432485952397e-06
"12141",46239,"|","Mesoplasma","|","","|","scientific name","|",153480,9.64192933203946e-06
"12142",2921667,"|","Paenibacillus sp. FSL R5-0928","|","","|","scientific name","|",153467,9.64111264529646e-06
"12143",137583,"|","Thalassomonas","|","","|","scientific name","|",153457,9.64048442472491e-06
"12144",2903636,"|","Streptomyces sp. NBC_00210","|","","|","scientific name","|",153430,9.63878822918175e-06
"12145",93681,"|","Roseateles","|","","|","scientific name","|",153399,9.63684074540996e-06
"12146",2819099,"|","Vibrio sp. SCSIO 43155","|","","|","scientific name","|",153358,9.63426504106664e-06
"12147",3093725,"|","Synechococcus sp. Cu2B8-bc1011","|","","|","scientific name","|",153348,9.6336368204951e-06
"12148",2500152,"|","Salmonella enterica subsp. salamae serovar 42:r:-","|","","|","scientific name","|",153259,9.62804565740837e-06
"12149",3078082,"|","Cellulosimicrobium sp. SJTW-1","|","","|","scientific name","|",153129,9.61987878997831e-06
"12150",2983842,"|","Thermoanaerobacter sp. RKWS2","|","","|","scientific name","|",153045,9.61460173717735e-06
"12151",527021,"|","Bacillus thuringiensis Bt407","|","","|","scientific name","|",152952,9.608759285862e-06
"12152",336306,"|","Enterobacter cloacae subsp. cloacae","|","","|","scientific name","|",152887,9.60467585214697e-06
"12153",3077925,"|","Candidatus Tisiphia endosymbiont of Oplodontha viridula","|","","|","scientific name","|",152821,9.60052959637479e-06
"12154",2778066,"|","Aeromonas sp. FDAARGOS 1417","|","","|","scientific name","|",152782,9.59807953614577e-06
"12155",3077940,"|","Enterobacter sp. DTU_2021_1002640_1_SI_PRY_ASU_LCPMC_013","|","","|","scientific name","|",152742,9.5955666538596e-06
"12156",2838237,"|","Leptospira sp. severe_002","|","","|","scientific name","|",152687,9.59211144071612e-06
"12157",2921700,"|","Cytobacillus sp. FSL W7-1323","|","","|","scientific name","|",152569,9.58469843797191e-06
"12158",2903766,"|","Streptomyces sp. NBC_01187","|","","|","scientific name","|",152564,9.58438432768614e-06
"12159",498213,"|","Clostridium botulinum B1 str. Okra","|","","|","scientific name","|",152459,9.57778801168494e-06
"12160",970,"|","Selenomonas","|","","|","scientific name","|",152445,9.57690850288478e-06
"12161",529120,"|","Alteromonas macleodii ATCC 27126","|","","|","scientific name","|",152404,9.57433279854145e-06
"12162",1167634,"|","Achromobacter xylosoxidans NH44784-1996","|","","|","scientific name","|",152339,9.57024936482642e-06
"12163",2967301,"|","Mycoplasma sp. 2045","|","","|","scientific name","|",152232,9.56352740471092e-06
"12164",2903809,"|","Streptomyces sp. NBC_01278","|","","|","scientific name","|",152105,9.55554900345232e-06
"12165",1032239,"|","Aliarcobacter skirrowii CCUG 10374","|","","|","scientific name","|",151917,9.54373845670732e-06
"12166",2626258,"|","unclassified Lutibacter","|","","|","scientific name","|",151907,9.54311023613577e-06
"12167",91892,"|","Legionella pneumophila subsp. fraseri","|","","|","scientific name","|",151724,9.53161379967654e-06
"12168",1279031,"|","Agrobacterium sp. 33MFTa1.1","|","","|","scientific name","|",151527,9.51923785441715e-06
"12169",2859893,"|","Stenotrophomonas riyadhensis","|","","|","scientific name","|",151408,9.51176202961579e-06
"12170",2895496,"|","Pseudomonas sp. B21-059","|","","|","scientific name","|",151246,9.50158485635679e-06
"12171",592022,"|","Priestia megaterium DSM 319","|","","|","scientific name","|",151204,9.49894632995631e-06
"12172",360920,"|","Pseudomonas savastanoi pv. savastanoi","|","","|","scientific name","|",151164,9.49643344767014e-06
"12173",251722,"|","Pseudomonas amygdali pv. aesculi","|","","|","scientific name","|",151115,9.49335516686958e-06
"12174",644357,"|","Xylella fastidiosa subsp. multiplex","|","","|","scientific name","|",151104,9.49266412424088e-06
"12175",2589790,"|","Shewanella sp. LC6","|","","|","scientific name","|",151049,9.4892089110974e-06
"12176",246200,"|","Ruegeria pomeroyi DSS-3","|","","|","scientific name","|",150780,9.4723097777229e-06
"12177",547986,"|","Mycoplasma aquilae ATCC BAA-1896","|","","|","scientific name","|",150530,9.45660426343433e-06
"12178",3241171,"|","Pseudoalteromonas sp. RW-H-Ap-1","|","","|","scientific name","|",150372,9.44667837840395e-06
"12179",2685905,"|","Salicibibacter","|","","|","scientific name","|",150350,9.44529629314655e-06
"12180",1224749,"|","Exiguobacterium sp. ZWU0009","|","","|","scientific name","|",150286,9.44127568148868e-06
"12181",1720344,"|","Psychrobacter sp. AntiMn-1","|","","|","scientific name","|",150037,9.42563298925726e-06
"12182",702439,"|","Prevotella nigrescens F0103","|","","|","scientific name","|",150001,9.42337139519971e-06
"12183",1347420,"|","Aeromonas veronii Hm21","|","","|","scientific name","|",149995,9.42299446285678e-06
"12184",859656,"|","Ralstonia solanacearum CFBP2957","|","","|","scientific name","|",149912,9.41778023211298e-06
"12185",3391824,"|","Pseudoalteromonas sp. KJ71-7","|","","|","scientific name","|",149660,9.4019490737101e-06
"12186",1142511,"|","Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)","|","","|","scientific name","|",149642,9.40081827668132e-06
"12187",911,"|","Nitrobacter","|","","|","scientific name","|",149593,9.39773999588076e-06
"12188",2843318,"|","Clostridium sp. CF011","|","","|","scientific name","|",149556,9.39541557976605e-06
"12189",2079596,"|","Acinetobacter sp. SWBY1","|","","|","scientific name","|",149464,9.38963595050786e-06
"12190",1653174,"|","Actinotignum","|","","|","scientific name","|",149447,9.38856797553624e-06
"12191",1123016,"|","Stutzerimonas balearica DSM 6083","|","","|","scientific name","|",149445,9.38844233142193e-06
"12192",2975919,"|","Streptomyces sp. NBC_01718","|","","|","scientific name","|",149230,9.37493558913376e-06
"12193",2982533,"|","Microbacterium forte","|","","|","scientific name","|",149224,9.37455865679083e-06
"12194",1819736,"|","Polynucleobacter sp. UB-Raua-W9","|","","|","scientific name","|",149173,9.37135473187596e-06
"12195",771875,"|","Fervidobacterium pennivorans DSM 9078","|","","|","scientific name","|",149152,9.37003546867572e-06
"12196",1173280,"|","Pseudomonas sp. R2-60-08W","|","","|","scientific name","|",149060,9.36425583941753e-06
"12197",2607911,"|","Paenibacillus sp. 37","|","","|","scientific name","|",148938,9.3565915484447e-06
"12198",931099,"|","Rickettsia endosymbiont of Oedothorax gibbosus","|","","|","scientific name","|",148926,9.35583768375885e-06
"12199",529883,"|","Rhodoluna","|","","|","scientific name","|",148898,9.35407866615853e-06
"12200",3078429,"|","Alcaligenes sp. SJTW-7","|","","|","scientific name","|",148849,9.35100038535797e-06
"12201",1307832,"|","Tannerella forsythia 3313","|","","|","scientific name","|",148834,9.35005805450066e-06
"12202",1155384,"|","Glutamicibacter sp. ZJUTW","|","","|","scientific name","|",148832,9.34993241038635e-06
"12203",2994495,"|","Pseudomonas paraeruginosa","|","","|","scientific name","|",148791,9.34735670604303e-06
"12204",2911367,"|","Streptomyces sp. NBU3104","|","","|","scientific name","|",148725,9.34321045027084e-06
"12205",1332075,"|","Pseudomonas syringae UMAF0158","|","","|","scientific name","|",148636,9.33761928718411e-06
"12206",2283483,"|","Sulfurimonas sp. CVO","|","","|","scientific name","|",148587,9.33454100638355e-06
"12207",3308998,"|","Stenotrophomonas sp. P2112","|","","|","scientific name","|",148454,9.32618567278203e-06
"12208",2102,"|","Mycoplasma mycoides","|","","|","scientific name","|",148423,9.32423818901025e-06
"12209",2637345,"|","unclassified Rickettsiella","|","","|","scientific name","|",148212,9.3109827349507e-06
"12210",927666,"|","Streptococcus oralis Uo5","|","","|","scientific name","|",148159,9.30765316592152e-06
"12211",2594462,"|","Streptomyces sp. S1D4-20","|","","|","scientific name","|",148113,9.30476335129242e-06
"12212",376219,"|","Limnospira indica PCC 8005","|","","|","scientific name","|",148101,9.30400948660657e-06
"12213",2991940,"|","Shewanella sp. DAU305","|","","|","scientific name","|",148026,9.29929783232e-06
"12214",1051,"|","Ectothiorhodospira","|","","|","scientific name","|",148002,9.2977901029483e-06
"12215",2861799,"|","Pseudomonas sp. Colony2","|","","|","scientific name","|",147952,9.29464900009058e-06
"12216",1122150,"|","Liquorilactobacillus nagelii DSM 13675","|","","|","scientific name","|",147817,9.28616802237475e-06
"12217",728003,"|","Cycloclasticus sp. PY97N","|","","|","scientific name","|",147795,9.28478593711736e-06
